Cu8oPi7iNLbhpexirUUotjDAyu8GvowDTpTYxxBBWtHx,3500000000000000
3wY7okWt6XjGewtwCxL5eTTW8NSRgeFku5yPWMKYTbR8,3440782391795398
B29X6ec9yHeFHSNMpdXfcWYScAjKyt2w6yL6bGYbGETM,3368926797361945
CJ2JDq7pWdwNzBZ4Wvq1zKzmpAWr7XRu8JBFqzh8mDR7,3198196524300268
FfyoDkfbvbRnLMiQWsyaVvhSTpi5LpXuSPpYMkRtNnoA,3195692450259797
u6PJ8DtQuPFnfmwHbGFULQ4u4EgjDiyYKjVEsynXq2w,3175860425315098
9mQo58hcJeHRpoiUgehmNwm1oNg65jQT91qTm243Ribj,3033400054359359
Gfo6HrVUQ3Zwhfv3hVHDVEDacGENL1VciwUZUNe3ppJX,3000719152447276
5j2HYhRWbVH7JXNMvehDhEUQPL7n4gzSHeVBBnzyhbH,2980783251540167
C2fz88v92NHEbznJDXT2aX5zwq1jxhzV2zKGmTGFbdbq,2931606411538890
5HfrnyodRraAw63aRVPueD5Er4D1sRKMZBMx9LBbhUAs,2925740461920974
4epNUsvTowXyFzujRfB2MfjL9e9RgNFXbeKojgcy2zsu,2900000000000000
DZK1vat7FX3C5Kq1KxeKDAVhHmmKxhfwM24syKqgkTLR,2898387943536534
FziqbydTJJp1jEJNv66xTqY62xHZfqTYzTYTNrQ9JRC8,2865608694872757
DuYFmgxA4KnXV2Sm754UKw1gZ6B3zksaf4E7ibY4fg9R,2825431680203646
FqzwJ2QEE5PtwyyMyXeyyVFDp87ZD7NKQG9BxaMK7Tzu,2800001322237125
ABHVsoEg22fo69mxu12VAEseVdpfRR9uW9jyVoZ9v1di,2750000000000000
BEYkyKrmVhW54AYc723Xrq57QV5MYd48PEQVGfPbkxK4,2739236790892979
9gcGLQos7vZFYoTr1c3d6sxZu4Q7uuuJUhLop95H12R3,2724958372355687
6M4oUixN3cP7pai1jaz5v1MyQoBj4tHh45hYcfVMreUt,2604458391083306
3ppxx6hwi1QbJk7JKCwBhhTgRdxTNT2zZDjRzJyLu3yi,2550000000000000
B6FsUNTTAgDNMpmKutJb7bfkkfH5ogdepkLSV4vFXzDV,2542766721180690
5db8oFW1MVPhBcfMfEtRd6pNVg3obdHajuncRbbngYVx,2520992024736103
2EkhJvG7eunHrecNsAijNx8aGcv2Kjd3schd12Gb5tmp,2500000000000000
659t4CPtFQCzJDNzi2oAhDBcb7oGmkNt1PKjq6k4m5zn,2482463354769930
86okpKbM2YjxchtfRXcsGfoRU6AyJHYsbrShUXF2XjU,2420140713069778
A2G932qMMAGdMm4qktZqrMu7vvNP1Mztd6mB3pgaq7Sm,2393986308399293
41jaUPdZ54ancLa73UmBvBYTc3HwXNpH6uenv6sC4ZfJ,2390437730158809
49FdcRN79WmjmYz46eJKPDPQRgMSjLzHJTJ3daNj3WGm,2380174110882917
3DKfZz4iHgu42LGu3ttQxqz6u4m5z9ptuar8pBsRqkKC,2353505247601130
GpMZbSM2GgvTKHJirzeGfMFoaZ8UR2X7F4v8vHTvxFbL,2320022475388019
BNn4KmTmt9wabA7kKt72Ws72DKAoMrcoXjL39tsaTehL,2317654655951400
AyTfS2Q4DEP9JWXQGUqmr93jzHqYjnNKo2J4NLV64XzL,2286564415437465
HcYScpXE7rYhfn9Gm8J9XeRfpFmhFfZBbQLxmJsujapp,2247279714451918
61Nn6xsXcJUnfw1AZL734KKmoB4HTMy4ZvebXdh8Gvc3,2125759976300277
EGboTiF5aJL31BBHSjq2UoJw6nUFgsDnvahsh2efJHAF,2069643377331881
Ep9kruaFMzC85cZGtnDtcKaVQW6FtarYHgfjX6DhLPsE,2053227291288265
9d7wFVSXorTBr4JBXb329Zru95obpwgJAEPRshd9RsD8,2000000000000000
34qyK9qTzgj5YKhmJj9rR4Chxx1m4aRDNLCcVKc6zHMn,2000000000000000
46k4EaUeHgjxZ9i1CukVarn8GLmpLvQMon183YpJh8x9,2000000000000000
Hwz4dFRbEbUTeY4oxVXyQrxXdBtvqdGRH3qcgvYu7fs8,2000000000000000
CuVihn1nNP2a6QtDhBuvMxyiFPBgXe7dJ8kPSXjHcWLp,2000000000000000
32r5Vih9xDWmk9gocX8FTviMS9Yyukyo9RvS964KuZom,2000000000000000
pawn4o65U4xNuX8YjruoyCWrFwEBer7fWk91puP4L6Y,2000000000000000
2GTPM596rEmdJEcYdYjJv9REC83T97nTuhVFVzFifkBG,2000000000000000
GHTefoPnwjLxYoDZGpzEHWdUEoo44tECpWsKUQxS5EER,2000000000000000
8aL58oBfkVG3GAPNupCAHUSGktjfvYmKkd328fPhuSFh,2000000000000000
9PUNjd7QdaRkq6FeMVMoUvQSZMAkeN6ZbMVrUtWntmc3,2000000000000000
4m4suVamrj6UJdsR2MSFwTCWoug3gdF1TwuxSVvvADKb,1950105000000000
8jwXWKbqn6YjkQPG9RHWfDZX5McSvuSJaZevhgiKY8eU,1930000000000000
78EQD9AmL5sp8J11o17tA7EUSRoEm9fRBsvcR3Cxt3iW,1905025414735404
6ic8Lm4tbV265VzRFhG1ybE7RYHCcbKFBUU6c817w9f4,1891969792771286
GrTu9D6nYt6GDwaQR9U2WQmXLK8uugWn5FJyyUm6k95X,1885375000000000
GjRacG5qhTwQfUd5r8qAYdiUEVpArJt1T3VcYJh9SWR4,1793309942991392
AquvrDo8NPv1Co3ktwqBZy4sNeCZgn5DNKfscyCEB7Hd,1769870485538112
8wB7UWWKQHJyM5AeNasTh4LHm95g3Bf1YyadYHE9kkAr,1766950923317457
7W424VKjQfjqLwFhiXbc6g1sUP1H987HpAysEEtfCG21,1746042456413521
H86E3s9w3BYmhC8BXPBHTTjkwDapyzjbS7CWorVayhvw,1735857974131902
GG9U11QanX7HT23zMkBgZKRyUDWVJQsfdMvktvxMVTiB,1668285929393672
EZyQQTHvkExj9CNPD4bF1auCS9UkTVMunRQfHD76hPi4,1589212029385024
C2Mx5pVPUexpeYTWvSCiN9uiL7RyiBXRzGXns6duX9gG,1587835459059204
44tRNYnnwJqpa56gmrN4hg3KkyXjYr3cjEJkaqswBfpz,1577808261640169
xmRpALQmCcgVkZz6WJdF3yTGTf1jtZSbkhU2WFTHC1n,1560079742138764
7gBvmDCo9wLNRB4EUDsvjGe7rx3ZMjbrECc9ppPUvh7k,1528215000000000
99HXufoq4yepb8hNKgd1ghXRKMwAfMoXCZjAdXxXyEUh,1519139954088865
DStvBAWmtYeiacmzZpC2eeHt49YKQAy7cP6SPxHRGXKv,1510610008874000
FkF5UkpFKqRxMFZwyP8tNDWuspxRti5f4RT8fZYnXnJQ,1504471888700439
CdBLbnkRJJnoSDBAyFRwjd4YExps7YWCUhUTrxdtW9b2,1504107535718933
HMr88LiYTUxv3C9dT9hFZhy7ypfjxhaaiyd3GY5DA52B,1503588054073024
3Fv9YppPQ8Z1p3j3vDT8TGhVqmdNnREmQsW94Wvhg8nh,1500086658871954
3EtznsGWw97juyc2z1YSrc7Nt1nu8336wArZt8Nqj9zb,1500000000000000
4KrNnh2x5p26vY7u4S56HdVU5hxD3moCsyJAohmZLW12,1500000000000000
6RgUokvhhpqFHfFz4qXY9m24a26GHe7HeGT8nS8PDPsL,1448095136071425
CskQrvhZQYsjuzkwqKTS2cxAoBph7rcBj3tDHLHWZ5Dn,1427335114178053
CAR4F9Re7kmpVW1knYDW7kgLVQLqPxLdnRZtivu17XHT,1426321522451668
CBrgnrNz49YipQqPxFRRtmfx7LdvinCzVZt4PkYJP1BM,1423116183632536
8LpKdRoT7PuYLwvEWtYjVBxRyf9sft6XTrgDFmLdtR6o,1402489509793188
DePeUdzpuHt83uEGqzKCVsAfBBBkWLFNbr92kKSmwUud,1400000000000000
3TW7roAaP3eUFbV9c7NB2kx6T3xD68f9iWMthsc2s9bv,1380372378707919
H36xE9n4F7cNxgN2gwrGYBY7im2Mg7kxZtZZbtnwjeFv,1372655355302468
4sgsMsbJFkwf1EWvAyTqAtAYC5d9zJMpPRrta1N5jCtK,1350112000000000
1fpptT2YpqrZKm2ZkrLHN4Xx1aykkC5W24y4C7pVWK7,1335755675215816
8XbrZk2bPDDgPmE6SMeaZHWHLzPkoV2FDK7GTAetRkmo,1321413080123792
2bM2UeuwFL5vFnRZ4HLdSHuDQ1K12FsNzo7c5GMStW2r,1303585801445994
6GBMvVmRpi5ULHAksXmh2r42cYtumyVeNK42xsTNUZsU,1300757398454338
D5NnX5ACHrTiX3e6s6D79vbRqwab4HHoBPzXEzRdYXFs,1300000000000000
5UB5nToGo1XnZUV1mLfNXSUijuQX8nsz8ca3NXjeDuc6,1296744300303304
ApH45VZp3bhgGeFb2UBHTymxkjsGvNbrfAybd8TfXQLu,1288181940432705
CtJqSKU3zVgLHy39UsqiHaQpfsTQLrqCVNAfc2dYnZcg,1268127994710121
E6GGnbtzuNdZfYMAbEG1DE6YJ3NmV9YpYh74T9dh91eZ,1266055810816590
7Em2UHpXAfu19JjGjQ3YamSadrjmN4EG4gA6oeGbZJZz,1250000000000000
qasGqdwYi1RscWLtT1BoAQ4Kp9hYd85aZVRNFrhVRRZ,1206807867749165
wPwC9AJazM8y94u84srY6DDyYEiAPri8EBDe33U3aUa,1201725836595809
2s1xW3rvrtQ3Ez4Z3iPnzUDMPGfWMFkK2Cs2urgGxrCy,1200000000000000
AbbGNzDtL38sF6fvqFvvvuUBAgqmuWoZuYy8BjWHyR9E,1181254083303582
QQQNKhxjgprwbscgH3jjMyGD5DAEqD9ufxS9bS9qddT,1176889467758261
G1Ss3w4ZnkkZWLACtGg8eXb1UQvvawPcqgVotWrewKFT,1173044096586249
QWRjkjTHHzwAXxJQJUXeVwo9GHsmW6dThcqeSG7zyFy,1158805857693900
CbRziv1HtZPA9a4mgwFTZZvzza4rmUBecuPsw13ijV9Z,1144980867796111
2etMKG4jkhBPyYRiXb9FCZcxWz4ZLzctYzSqP9Q7LWWH,1138625358967687
B6vF2juHSPCTESDLLYLPs9pwTBuU65JPwHpGCaY215f4,1136439051654764
8ZazMkCGn56vYGjh3i3YPS3CML5CiiwxCSXZuCshAi9y,1133003784463595
DqVoj8XRUWyk3A4QwQMpeVfP7tFXCDcva18x532jDZzf,1125351743940832
HWdeCUjBvPP1HJ5oCJt7aNsvMWpWoDgiejUWvfFX6T7R,1120331170401962
3UZ8HPVvq2UChsf5bpRw1UcApxuv3mfKz4CkdtjFaJHw,1110634722343216
CJctKUba6F8w7wUgYzHPvKf1FXPVPxrgZsmpPh2wpYU2,1110553005189487
m626uwhGKs7h8d31Wu3msFfRUVWMpnTaNrBfWtz2X52,1110000000000000
7a6GJv1FJPmZwEWceXduabVTpctd9uBT9kSxG6vDQAM4,1107782381531236
9Ggkc55QExHcYm35oFGcQQ7bqLjaarhgcA9GcAYJrH3N,1101058715252038
CnRem5ugtMk9266uh8aAGjcZujTxCU3fZQm2JhVC59Ak,1101000000000000
2AL1mfqDeYpv7faWCEp3qSbkLZzLycm2gVqmtUJgbdHh,1100052944408201
GNbQLhnfofuNfiwte4Caswz8V3e6R6QFNLY6CArHbHVS,1095557043502350
C1nAsiLjCf7QL4bV6QA3h4C1o9GJ88Q3KQuDRHCFPFM1,1091046949354472
t27WzP9H4xtKKX84rpRAkDk4niPfF26RrsGTFq92Gkd,1089843219173415
9VdKp3RSCiUdSjz7T5aCKMEbWXfssmJNNEJ58kRcJquK,1073708526939464
3bDEy2uxv8YTJzifN85NikMKAxe3ZPVQA5JNSNa2rckv,1072629153624529
EG5ZrmuEhyDyXa9Qo4H4Zbay6F3ekhR5boHh6EgTUcZR,1065224133240515
7BkQr4AF62X5FoniJEUjZdkb9iVMnpxagPBwPB1pEWDX,1065000867782186
6V2GoJqVbugcPYAAdCvjGzHkshqkNxhZhHqeiSsyTYRD,1063048342828087
57UmVr8xu2QZhKfPtUvunpJDW4ETKsUTNipm6CbLHbh1,1050546425999232
FPtuEojCLce3fxxs8dC3Npqxc9NcQCfmHf75WupCxA44,1043608317154581
2MjcMofrQcb2kaShnyfALZSta2obtgNhEt2evojJu4oy,1022039286860255
ABhjEyjccmFTkTtqyXWkcWmvQoQSshrzSDg9U1XH9duS,1018713161808638
7TjCZjdrHahYhMvbAn7zSsUvyyPQ6HYRXzGSkiCwJTHj,1010000000000000
2vK5HFxProie9YdPQG9bbE78dKHFYdveijUv65p8B5Ny,1008981980349466
AFTiL7G1J9bNVE1vFpzjiY9enrsyQwcJrwkTVJQQmr8p,1007077116035172
2EFWcWtre5ojbrDWAwFSNTPd4pWz3gaUyyq7m9DhiwWT,1006284804840226
GCqhSHQgyCFX9yZDmUvYXz52ABgCWzxDJYwKkGf5AiSd,1002868079626085
D2Bxsa8CVbPhnd89MmrfJfNPDY2PAQZ2RT7GdhQpdoiS,1000610102679708
9dKrom44CoSV3ZjAXJ6QjUSef9PTJ821b9EPVDN7Mcme,1000359025740932
wVE73GW6AKzpD66xSnsBoNGqa9KE1MHaSJgnvoSmcEd,1000221073236991
3tcNVXPRJU8KutXDn1oJcec4xkfiWXnj3xAanoxD7pYn,1000000844439528
85DQgGZvcjYyAw3a1s6rW68Cci4sXGskLcYCwWGsgtGX,1000000000000000
C5B8kq9WhD6Vii2fbJMTQanhJ2ibf59zP62dZ5hZg2mS,1000000000000000
7Mjg8z2FjLAvKGGZmAbz6z52z4K17Lb42QZxhhTtKBdE,999999000000000
4k3hzo2KY94FsCHiiRYPMuRZNABk9YGbgmebFPvgs51b,990820190243816
4qs7aepgyG65TC6vmSDeqm3uhm3Wxvyxh98fvuGEKn15,988394524856312
4315DQ37U8t1gVBcdzYbBrndHC43V3DNruVDgurqMaEc,968231095688300
FXG5vSGAU3uv3uawUnLXQBseDeKsXMDZ35kaC2sTD2Qe,962309601090803
3KpcshSWgbVprTz5g5AiWMPHmpRs9tD3BmLZgAPrxiPf,959026804112002
8u1jkvxc6DUHKoSU23RgDk56sVMJmnqjDVhMRx3MncPJ,915350419482085
Abix7G3trSNt65hHkazcwswk7uWrfNQ5YDqeMhK214Ah,912458499140541
6sYAc4HQH8ZTMMXudTKWkcQNih3EKP3EcZZKb3LF9GAe,912060773994025
C9YECyNr9FRhXBvaoSkr39evnXWMpnNGD8yP8ZGKnJ7i,910042273723983
CYdKGEQYRVTLH9A5wf49StdnVxAVJ6YuDTFtoqrY18NS,900175169429726
4RrzL34AuT3gBjJ3SfNrnAXdno7UcSn4TVFtzrNqTvnJ,900000000000000
AGgspYvqSG1YDFucF5JKmxu4hFGkwrtwCW5bYxCoLAKz,888469897595261
25an5PGePSiRYsp8toHaBKwFJDdRnwy69aZwwtki6fbH,875044192151790
wztUNYtMgnYpV7bJkAM63ECeEC3jgczDesn63gjYADx,860611550005411
CnkjGrNXv4vB5CBU4rjRD3LQ8GuppyePGa3HiPgSa8Jg,843646866388265
HZGCorGs3JDAAJ7vVJuZUCCuNAug2bhtRSrfMSFyAVcs,841007529987239
DZo4psMpEkFvZ7Mh5Z8LEJEWXvoSACJAMCKrnGwe5cXb,824008632342498
Gt4EbY5Se7z8e4eb9SkF3Rrc6Eoojr6LePPLesmwH9B,813038965455456
DnZSZ2KK4gNUoNqfEJssX7juL2ijJTbLy3E4Vn1z3sbj,811059402882093
2Fw5NJjLbm5m1FpgTSnEYkj6WegsdB6kHtaeHxzpuVty,808323680548259
79MyZrNCrE6oNV4qFSoasKNz216Dx1o19m2NeRMKwRTn,807777552739953
HB2CgFMfdr7bFxZrsuPcP1MpFcqoyGWSZQBQKceGn2r6,805315485156849
9tJ7U68aPTM6ok6a5QGh5GT7Wi91WqFQh3D7Quo1Euqr,805184410747625
FEeSRuEDk8ENZbpzXjn4uHPz3LQijbeKRzhqVr5zPSJ9,804002189465910
ALEXo2QuCNbwF65YLVaa24NbAZN9ScggZ13VkpMqcPzu,800000700222438
977rDCXAQamDGYNcdoaJFFX2CcGGVMSDW5xZwvXZ1Mig,800000000000000
FCzurmUn31tSrcmRjh13LqbD5WzcDKNehZYXyonCBa9U,798168358722536
9k5KsBmKdA5nNu47watotfDyGYBNySFMQDFNjUzYXb9C,795426772579903
8axjAfkBuDdr8DBWtjxMSFa42g5sWDXUBoGPrEmYV8QV,790644436682619
42SJHhoeQ49cGxCNvAVr5BNh8DaeXmcYFgUvvcTKKWXc,789602351790194
7s1fbTg3qib3HwRxaUJYAeexKCm8nbeARr8rXPXs5LwS,787827111974096
E7j1VNhWHDz3p1vKxpyYPhZmoUt6iwdU3fUw81xySCm1,777777000000001
8bbUWL8oxzibuNHAbDzG1APa2ebNQ6wun4VfPDjAbgdz,751755849576084
G3KPcXDxoZ4XS3cj56wVfNnySjRnmyh2QeG4jYZumCgP,750334650218059
A63DfHzLuXS1bTX1cF8utekLaKbsfyyG9fjo7uKqQTfM,745682676257507
4qxNQsrzbnn8QKDppVtt5RCUkkFmjw7k9hAx53uTxL2u,743950783993015
GMtQEzi8XkEjp2SbwnKJ6BnUM9ugkgpSQY1tafZHLxQo,742811698437422
CCSztfy2ARYSxgFHBC8PfL6h7vXPgbZA924FFRJEnucR,735443209799473
7FmGohodtb1NsQFhJ2d3rzvb93Ukov2boRPR9tvH9FWU,731409986367079
5hiGeivswUmkhe5ep3jjm84CqPWY9yH18nJmMmMcCt6k,725000537456735
AZQ93yCf3aF9f7PDLCqwtvFvH52XjJTrUnmsvPLkwnjT,721516993960928
BTwTZKxw9zHp5idHR4hV9ipiM13HHejpimfebhga2T7v,717206247909897
Dku6TWq3xUtqsHxDEeimssvUDHnHA7xjdVndiWd19tcy,714896051728492
B41iRhMyHBsU5rXvujQsig8c7Ety8k75BLNtSKKQDywj,713553619980673
FbCGckG7S4o7tjb1NuBmKzZP4hxa9FYCXeENtUZ1yB31,707103141702382
H2ikJvq8or5MyjvFowD7CDY6fG3Sc2yi4mxTnfovXy3K,700000000000000
8eXPXZYzBz9GawCx88Myp77vK2hxyJmaMk4KJdqK6fmf,698762540400944
jx5k3rvMwbSeJcqEg3StxS1wzNH3exSYbrgMpgwDrJ2,696988992790476
AzY2jVhnQJPvJxFHpmSCP4VzGvByvaDtd4HyXabidi2n,696898494966440
98rUpAQ3fmePQByDbtzkhn1EV2bqNCzdzBF5RGV6LYvW,696209156088122
B4aMwdv6kP3pWfTp9P1uwk9LdF9wMRWiHMs4CngtQqr2,694726836903906
9eBTTDjNTS1AKYzzVRjp8WUfds25zeenAPEnv4DicPW1,691377396825385
AUoMLSSV5JtFMJ5iX1QEKLbyvjpYS4vq9ypDtQ8CbKX3,683667333159540
FVfgsSydNbxf7koLxiAUMjUTdgQzMhp4bxpUFxfEaUJR,679432961748829
D3kwHpnzaT22rQfvCCjqQYH3QvnR4dtncGi5X33WoQkM,670993550082696
Faxb2KJanZUWMRSyWQpy67EzwpTeXZKyj9hq3d53fpzZ,664279621677472
BeUZ9M36qwpoLhPMGykjXs7jYHp5qRhpq9nqciVasRpH,664227501783537
FSkQ6b2ZETgGRFHvgm2w5dA9jTcMM5nAHqnKNBYpDibK,661331066126419
6Ee7NNNNCfbSXKD1u81616Qyj1jK34DyWvvH5BCEsMFU,660033995466808
F6Hjtc3hF7bHVCVcFjy52Kd5NMiCwkEVBvcDBS6PZZdx,653944192531069
AaWgM4tSwDoDogBXfg7juwwpRgcRP6EUiCbJW64nsGtW,650000000000000
Fj6cFYanakSvACJ133JKngB77Po8Jasqur9eAdg6QE2n,632574054336586
93URMKc8Uk17aS2APy3D33xNTSfQU3crJKQBkjVTYTew,618102343105265
5n38gFkoLfnKr7sNSC9Tx9iZX7xSHkNSwZmwLTekDzbe,612486463898722
HTvn1vSmS6BnDxGFhGG3MxkCHkQ6pyeCgWDBcbnkTEDL,611689955911288
GseX65s8AanPfvMjFXh5c2mLRdps5GK6vY4u987dWtoG,610000000000000
BuE8sqEhF5VxPdJJN6sgcsPgmjVUkXZC24REUwkATKoj,600898837581792
GScqZvRuVuyGPnm1XgGyDNmR3tNGtg1TeUWBvNuM33P3,600234890870713
Cv3e92DokzjLbwWqB78UVJ8a3WgXeCigwTdzszGgcf59,600000000000000
2X3wheXN9jXahBt2AAUPyCw5p579uzitd7mrGsKrZYKy,600000000000000
7NNZ23RRzhCFPw4MMq7ZXeiD62w43C2rjY1Hnf6EGzP4,598415367735774
DVGXStrzRY4d6qi4ahGSMJPDywpzX7YSUB626oV2BkX7,592333744171625
8jgKzxTbasUcj75cMitXAifrf6rmvwHjscwkLAC8Hg8a,590000000000000
5P3u49RamE9RKZkunS3tLNJyBUDbWGTjaZ12JJRSsJ6W,583634318979124
Cmb354rCkxRWbmnTwx6X8ShQ5MG7s6cK7Yh8YwtczUjA,580258977657546
6eu5LKnaQabqfCuA7NqAKRYEfifHh5YkJkCp5pJxzTSY,578694344873333
3CfptqMZ1BzkJ2YVmyZdGPZn3Ayqmeqnj1UNP7zESVV7,577703316339800
5KaLXh3HfHdKxekjU3vJS69EWPLH5LHVtAH4PcH9a3BK,575016538553297
AfQ1oaudsGjvznX4JNEw671hi57JfWo4CWqhtkdgoVHU,571786518841409
EB9oDNoghBSiesaB5wxM5stqWWBEw54ZGcc5bbVVRSPP,565678518496416
CHvnSevBTepGNnNM7UPe6cVD5fKV32M6fNFYKZ1LSoyr,563912575512401
7FT7J2C1GY4cVhvTyGWDaLNmEkjd1hySiRWM1Jqvt35F,560037625246829
ZG98FUCjb8mJ824Gbs6RsgVmr1FhXb2oNiJHa2dwmPd,559968951926083
JvVyK49vrcejnbbyQ3WeWYNRa9hZko3m7SJcF8ytpjP,556250000000000
fNZyHSkUxJJm4Rtw64nqAckm8YnuDXV3oz1BrwQQGeK,551161384237842
ENukaKo6E5LnhFBcTBnHgHHibVkB7TkciZNEWJ2kShyV,547045952000000
7ksbd6LibehneKz6F6rRakkm6KwegQJcMvB1sAPy8MGA,543286134189410
Fddocg9gBPekMjo8XRVHQhSkBhoV5bHECQHqcBqb3TsG,540000000000000
Cdcz15E3LmTD7giDf8j3EapzoNooUvhS7CVcnoAZboKC,538589896731197
7vvLmoG12Zcj9pRYrcFb41naLfgTTzWXmv9MDREyx2Z2,532898077385330
36LmZsiCKswo83CQzwsSZYEgdmp2XYh9mACohi7zkhnT,532716774431827
Eyx7pnwwZwRJzVXbSyDHsiMaQoQ5pX8uxU6v4ynF57xk,532537529117312
6VoXFzweWZZ3VJNbyxMYtYKTDk69gVCCmugRdXKhyD2S,530000430267039
Ggw9nThzraGyEnKUeqMKJYeHN9qUzfDCBAnATijpJF3U,527675665799290
9WQZJnVhRNj25c1d4LQQbvsjSP34zHTJT3TYKu2Dx1yY,526771000000000
3iQMTpsJxsYhhCh8Vaa7tMJsnhzmudhh6RXLXTYmWnGb,524684068463145
CrubaS7fobGwuX1VGq3D3HHNjbwU5CM6YtszRuofy9Te,524322381346159
7Z4BAn1gH8PZgkt3oJnjxUF49MnStjZ2crVXU7vdWsVi,521615008247691
C5YSQjFWwdPcQnEyh51Gt8tTWzRpzAPAyqUi9GX526SD,519974054209963
AM84n1iLdxgVTAyENBcLdjXoyvjentTbu5Q6EpKV1PeG,508670356243798
8P81zncb4E26nMv1dVuAQJ1gLDfgYYrmWyTimnAgEGDd,507000806165349
C76PFf7f5M6tMPSaTW8ojFiZiY2tmXHifPYsRzo4KzKx,500695976377031
DzmXZmq5pytmEJqTdjqmCh8EAS6fx6X3KewyfGsnNxnu,500126498502510
4crKbHoyphH621HQZEqRsDqfNdL8EaSXTHfZ1jaLqVcA,500107586222030
6BAnyXKZ5xpsXnx9CL2UEKSAfVFEHsQQ1cyd8dfyHagP,500000216292652
